account_id,product_id,ownership_status,current_acv_usd,contract_start_date,contract_end_date,renewal_risk,usage_score,adoption_score,expansion_eligible_flag
A0795,P004,Owned,83024,2024-08-30,2026-08-20,Low,82,75,Yes
A0795,P005,Not Owned,0,,,,0,0,
A0795,P006,Not Owned,0,,,,0,0,
A0795,P007,Not Owned,0,,,,0,0,
A0795,P008,Not Owned,0,,,,0,0,
A0798,P001,Not Owned,0,,,,0,0,
A0798,P002,Not Owned,0,,,,0,0,
A0798,P003,Not Owned,0,,,,0,0,
A0798,P004,Owned,81178,2024-11-07,2026-10-28,Medium,56,55,No
A0798,P005,Owned,71699,2025-01-19,2026-01-14,Low,89,87,Yes
A0798,P006,Owned,112471,2024-01-13,2026-12-28,Medium,70,56,No
A0798,P007,Not Owned,0,,,,0,0,
A0798,P008,Not Owned,0,,,,0,0,
A0799,P001,Not Owned,0,,,,0,0,
A0799,P002,Not Owned,0,,,,0,0,
A0799,P003,Not Owned,0,,,,0,0,
A0799,P004,Not Owned,0,,,,0,0,
A0799,P005,Owned,74634,2023-05-22,2025-05-11,Medium,73,70,Yes
A0799,P006,Owned,103870,2024-09-23,2027-09-08,Low,82,63,Yes
A0799,P007,Not Owned,0,,,,0,0,
A0799,P008,Not Owned,0,,,,0,0,
A0805,P001,Not Owned,0,,,,0,0,
A0805,P002,Not Owned,0,,,,0,0,
A0805,P003,Not Owned,0,,,,0,0,
A0805,P004,Owned,91665,2024-11-18,2026-11-08,Low,85,77,Yes
A0805,P005,Not Owned,0,,,,0,0,
A0805,P006,Not Owned,0,,,,0,0,
A0805,P007,Not Owned,0,,,,0,0,
A0805,P008,Not Owned,0,,,,0,0,
A0811,P001,Not Owned,0,,,,0,0,
A0811,P002,Not Owned,0,,,,0,0,
A0811,P003,Not Owned,0,,,,0,0,
A0811,P004,Not Owned,0,,,,0,0,
A0811,P005,Not Owned,0,,,,0,0,
A0811,P006,Owned,108189,2023-05-20,2026-05-04,Low,83,89,Yes
A0811,P007,Not Owned,0,,,,0,0,
A0811,P008,Owned,79997,2025-02-22,2028-02-07,Medium,71,71,No
A0816,P001,Owned,194198,2024-08-10,2027-07-26,Medium,70,59,No
A0816,P002,Not Owned,0,,,,0,0,
A0816,P003,Not Owned,0,,,,0,0,
A0816,P004,Not Owned,0,,,,0,0,
A0816,P005,Owned,107774,2024-09-01,2026-08-22,Medium,64,65,Yes
A0816,P006,Not Owned,0,,,,0,0,
A0816,P007,Not Owned,0,,,,0,0,
A0816,P008,Not Owned,0,,,,0,0,
A0819,P001,Not Owned,0,,,,0,0,
A0819,P002,Not Owned,0,,,,0,0,
A0819,P003,Owned,149160,2024-09-24,2027-09-09,Medium,63,60,Yes
A0819,P004,Not Owned,0,,,,0,0,
A0819,P005,Owned,105945,2025-04-01,2028-03-16,Low,77,78,Yes
A0819,P006,Not Owned,0,,,,0,0,
A0819,P007,Not Owned,0,,,,0,0,
A0819,P008,Owned,146587,2023-04-26,2025-04-15,Medium,74,74,No
A0821,P001,Not Owned,0,,,,0,0,
A0821,P002,Owned,123412,2024-08-18,2027-08-03,Low,79,94,Yes
A0821,P003,Not Owned,0,,,,0,0,
A0821,P004,Not Owned,0,,,,0,0,
A0821,P005,Not Owned,0,,,,0,0,
A0821,P006,Owned,99386,2024-01-25,2026-01-14,Low,94,92,Yes
A0821,P007,Not Owned,0,,,,0,0,
A0821,P008,Not Owned,0,,,,0,0,
A0822,P001,Owned,122788,2023-06-20,2026-06-04,Low,85,84,Yes
A0822,P002,Not Owned,0,,,,0,0,
A0822,P003,Not Owned,0,,,,0,0,
A0822,P004,Not Owned,0,,,,0,0,
A0822,P005,Not Owned,0,,,,0,0,
A0822,P006,Not Owned,0,,,,0,0,
A0822,P007,Not Owned,0,,,,0,0,
A0822,P008,Not Owned,0,,,,0,0,
A0824,P001,Owned,280381,2023-05-02,2024-04-26,Medium,55,38,No
A0824,P002,Not Owned,0,,,,0,0,
A0824,P003,Owned,174856,2024-02-14,2026-02-03,Low,80,92,Yes
A0824,P004,Not Owned,0,,,,0,0,
A0824,P005,Not Owned,0,,,,0,0,
A0824,P006,Not Owned,0,,,,0,0,
A0824,P007,Owned,131530,2023-03-04,2024-02-27,Low,79,83,Yes
A0824,P008,Not Owned,0,,,,0,0,
A0826,P001,Not Owned,0,,,,0,0,
A0826,P002,Owned,142136,2023-01-01,2025-12-16,Low,79,87,Yes
A0826,P003,Not Owned,0,,,,0,0,
A0826,P004,Not Owned,0,,,,0,0,
A0826,P005,Not Owned,0,,,,0,0,
A0826,P006,Not Owned,0,,,,0,0,
A0826,P007,Not Owned,0,,,,0,0,
A0826,P008,Not Owned,0,,,,0,0,
A0828,P001,Not Owned,0,,,,0,0,
A0828,P002,Not Owned,0,,,,0,0,
A0828,P003,Not Owned,0,,,,0,0,
A0828,P004,Owned,157568,2023-12-04,2025-11-23,Medium,64,59,No
A0828,P005,Not Owned,0,,,,0,0,
A0828,P006,Owned,168320,2024-09-01,2027-08-17,Low,75,66,Yes
A0828,P007,Owned,85078,2025-05-25,2028-05-09,High,51,43,No
A0828,P008,Not Owned,0,,,,0,0,
A0832,P001,Owned,122614,2023-01-14,2024-01-09,High,45,42,No
A0832,P002,Owned,114047,2024-11-26,2026-11-16,Low,91,81,Yes
A0832,P003,Not Owned,0,,,,0,0,
A0832,P004,Owned,74366,2025-06-09,2028-05-24,Medium,67,74,Yes
A0832,P005,Not Owned,0,,,,0,0,
A0832,P006,Not Owned,0,,,,0,0,
A0832,P007,Not Owned,0,,,,0,0,
A0832,P008,Not Owned,0,,,,0,0,
A0834,P001,Owned,105295,2023-04-10,2026-03-25,Medium,61,61,Yes
A0834,P002,Not Owned,0,,,,0,0,
A0834,P003,Owned,96744,2024-07-08,2027-06-23,Medium,63,57,No
A0834,P004,Not Owned,0,,,,0,0,
A0834,P005,Not Owned,0,,,,0,0,
A0834,P006,Not Owned,0,,,,0,0,
A0834,P007,Not Owned,0,,,,0,0,
A0834,P008,Not Owned,0,,,,0,0,
A0836,P001,Owned,275650,2023-01-20,2026-01-04,High,52,47,No
A0836,P002,Not Owned,0,,,,0,0,
A0836,P003,Not Owned,0,,,,0,0,
A0836,P004,Owned,217857,2025-04-02,2026-03-28,High,46,45,No
A0836,P005,Owned,120695,2025-02-07,2026-02-02,Medium,72,63,Yes
A0836,P006,Not Owned,0,,,,0,0,
A0836,P007,Not Owned,0,,,,0,0,
A0836,P008,Not Owned,0,,,,0,0,
A0838,P001,Not Owned,0,,,,0,0,
A0838,P002,Not Owned,0,,,,0,0,
A0838,P003,Not Owned,0,,,,0,0,
A0838,P004,Not Owned,0,,,,0,0,
A0838,P005,Owned,122913,2023-11-07,2025-10-27,High,53,61,Yes
A0838,P006,Not Owned,0,,,,0,0,
A0838,P007,Not Owned,0,,,,0,0,
A0838,P008,Not Owned,0,,,,0,0,
A0841,P001,Owned,109466,2024-11-12,2026-11-02,Medium,72,54,No
A0841,P002,Not Owned,0,,,,0,0,
A0841,P003,Not Owned,0,,,,0,0,
A0841,P004,Owned,99135,2024-01-19,2025-01-13,Medium,64,57,No
A0841,P005,Not Owned,0,,,,0,0,
A0841,P006,Not Owned,0,,,,0,0,
A0841,P007,Not Owned,0,,,,0,0,
A0841,P008,Not Owned,0,,,,0,0,
A0842,P001,Not Owned,0,,,,0,0,
A0842,P002,Owned,109208,2023-12-19,2026-12-03,Low,83,74,Yes
A0842,P003,Not Owned,0,,,,0,0,
A0842,P004,Not Owned,0,,,,0,0,
A0842,P005,Not Owned,0,,,,0,0,
A0842,P006,Not Owned,0,,,,0,0,
A0842,P007,Owned,54499,2024-03-11,2025-03-06,Medium,56,59,No
A0842,P008,Owned,94689,2023-07-05,2024-06-29,Low,83,88,No
A0846,P001,Owned,175874,2024-05-06,2026-04-26,Medium,64,64,Yes
A0846,P002,Not Owned,0,,,,0,0,
A0846,P003,Owned,160912,2024-12-02,2026-11-22,Medium,68,59,No
A0846,P004,Owned,131169,2023-04-09,2024-04-03,Low,79,72,Yes
A0846,P005,Owned,94194,2023-01-07,2024-12-27,High,50,56,No
A0846,P006,Not Owned,0,,,,0,0,
A0846,P007,Not Owned,0,,,,0,0,
A0846,P008,Not Owned,0,,,,0,0,
A0848,P001,Owned,189854,2025-06-01,2028-05-16,High,48,46,No
A0848,P002,Owned,165292,2023-09-13,2025-09-02,High,53,42,No
A0848,P003,Not Owned,0,,,,0,0,
A0848,P004,Owned,164524,2023-03-11,2026-02-23,Low,94,77,Yes
A0848,P005,Not Owned,0,,,,0,0,
A0848,P006,Not Owned,0,,,,0,0,
A0848,P007,Not Owned,0,,,,0,0,
A0848,P008,Not Owned,0,,,,0,0,
A0849,P001,Not Owned,0,,,,0,0,
A0849,P002,Not Owned,0,,,,0,0,
A0849,P003,Owned,187536,2024-05-21,2025-05-16,Medium,72,73,Yes
A0849,P004,Not Owned,0,,,,0,0,
A0849,P005,Not Owned,0,,,,0,0,
A0849,P006,Owned,191034,2023-09-10,2026-08-25,Medium,67,57,No
A0849,P007,Not Owned,0,,,,0,0,
A0849,P008,Not Owned,0,,,,0,0,
A0850,P001,Not Owned,0,,,,0,0,
A0850,P002,Not Owned,0,,,,0,0,
A0850,P003,Not Owned,0,,,,0,0,
A0850,P004,Not Owned,0,,,,0,0,
A0850,P005,Owned,61552,2023-07-05,2026-06-19,Low,87,82,Yes
A0850,P006,Owned,110420,2024-12-30,2026-12-20,High,51,62,Yes
A0850,P007,Not Owned,0,,,,0,0,
A0850,P008,Not Owned,0,,,,0,0,
A0856,P001,Not Owned,0,,,,0,0,
A0856,P002,Not Owned,0,,,,0,0,
A0856,P003,Not Owned,0,,,,0,0,
A0856,P004,Owned,133487,2023-03-28,2025-03-17,High,49,65,Yes
A0856,P005,Not Owned,0,,,,0,0,
A0856,P006,Owned,189821,2024-10-14,2025-10-09,Medium,68,74,Yes
A0856,P007,Not Owned,0,,,,0,0,
A0856,P008,Not Owned,0,,,,0,0,
A0857,P001,Not Owned,0,,,,0,0,
A0857,P002,Owned,116339,2024-04-10,2026-03-31,Medium,62,48,No
A0857,P003,Not Owned,0,,,,0,0,
A0857,P004,Not Owned,0,,,,0,0,
A0857,P005,Not Owned,0,,,,0,0,
A0857,P006,Not Owned,0,,,,0,0,
A0857,P007,Not Owned,0,,,,0,0,
A0857,P008,Not Owned,0,,,,0,0,
A0859,P001,Not Owned,0,,,,0,0,
A0859,P002,Owned,269987,2024-06-25,2027-06-10,Low,92,94,Yes
A0859,P003,Owned,242995,2023-10-30,2024-10-24,Low,95,97,Yes
A0859,P004,Not Owned,0,,,,0,0,
A0859,P005,Not Owned,0,,,,0,0,
A0859,P006,Owned,260953,2024-12-20,2027-12-05,Medium,74,70,Yes
A0859,P007,Owned,111572,2023-10-24,2026-10-08,Medium,58,63,Yes
A0859,P008,Not Owned,0,,,,0,0,
A0861,P001,Owned,96994,2024-06-26,2025-06-21,Medium,71,72,Yes
A0861,P002,Owned,107510,2025-03-17,2026-03-12,Low,89,93,Yes
A0861,P003,Not Owned,0,,,,0,0,
A0861,P004,Not Owned,0,,,,0,0,
A0861,P005,Not Owned,0,,,,0,0,
A0861,P006,Not Owned,0,,,,0,0,
A0861,P007,Not Owned,0,,,,0,0,
A0861,P008,Not Owned,0,,,,0,0,
A0862,P001,Owned,238357,2024-06-02,2027-05-18,Medium,56,70,Yes
A0862,P002,Not Owned,0,,,,0,0,
A0862,P003,Owned,239556,2024-07-24,2025-07-19,Medium,67,69,Yes
A0862,P004,Owned,187876,2023-01-10,2024-12-30,Low,80,71,Yes
A0862,P005,Not Owned,0,,,,0,0,
A0862,P006,Not Owned,0,,,,0,0,
A0862,P007,Not Owned,0,,,,0,0,
A0862,P008,Not Owned,0,,,,0,0,
A0863,P001,Not Owned,0,,,,0,0,
A0863,P002,Not Owned,0,,,,0,0,
A0863,P003,Not Owned,0,,,,0,0,
A0863,P004,Not Owned,0,,,,0,0,
A0863,P005,Not Owned,0,,,,0,0,
A0863,P006,Owned,155486,2023-07-05,2024-06-29,Medium,73,70,Yes
A0863,P007,Not Owned,0,,,,0,0,
A0863,P008,Owned,145815,2023-08-06,2025-07-26,Low,91,83,No
A0864,P001,Owned,176770,2025-06-03,2026-05-29,Medium,67,58,No
A0864,P002,Not Owned,0,,,,0,0,
A0864,P003,Not Owned,0,,,,0,0,
A0864,P004,Not Owned,0,,,,0,0,
A0864,P005,Not Owned,0,,,,0,0,
A0864,P006,Not Owned,0,,,,0,0,
A0864,P007,Not Owned,0,,,,0,0,
A0864,P008,Owned,118532,2025-06-09,2027-05-30,Low,76,80,No
A0865,P001,Not Owned,0,,,,0,0,
A0865,P002,Not Owned,0,,,,0,0,
A0865,P003,Not Owned,0,,,,0,0,
A0865,P004,Not Owned,0,,,,0,0,
A0865,P005,Not Owned,0,,,,0,0,
A0865,P006,Not Owned,0,,,,0,0,
A0865,P007,Not Owned,0,,,,0,0,
A0865,P008,Owned,126130,2024-01-23,2025-01-17,Low,82,85,No
A0869,P001,Not Owned,0,,,,0,0,
A0869,P002,Not Owned,0,,,,0,0,
A0869,P003,Not Owned,0,,,,0,0,
A0869,P004,Not Owned,0,,,,0,0,
A0869,P005,Owned,94163,2025-04-13,2027-04-03,High,53,43,No
A0869,P006,Not Owned,0,,,,0,0,
A0869,P007,Not Owned,0,,,,0,0,
A0869,P008,Not Owned,0,,,,0,0,
A0871,P001,Not Owned,0,,,,0,0,
A0871,P002,Not Owned,0,,,,0,0,
A0871,P003,Not Owned,0,,,,0,0,
A0871,P004,Owned,92589,2024-03-16,2026-03-06,Medium,66,76,Yes
A0871,P005,Owned,68320,2023-01-30,2026-01-14,High,47,50,No
A0871,P006,Not Owned,0,,,,0,0,
A0871,P007,Not Owned,0,,,,0,0,
A0871,P008,Not Owned,0,,,,0,0,
A0872,P001,Not Owned,0,,,,0,0,
A0872,P002,Not Owned,0,,,,0,0,
A0872,P003,Not Owned,0,,,,0,0,
A0872,P004,Not Owned,0,,,,0,0,
A0872,P005,Not Owned,0,,,,0,0,
A0872,P006,Owned,186185,2024-08-14,2025-08-09,Low,79,91,Yes
A0872,P007,Not Owned,0,,,,0,0,
A0872,P008,Not Owned,0,,,,0,0,
A0874,P001,Owned,190044,2024-07-07,2027-06-22,Medium,71,62,Yes
A0874,P002,Owned,218442,2023-10-25,2025-10-14,Medium,55,50,No
A0874,P003,Not Owned,0,,,,0,0,
A0874,P004,Not Owned,0,,,,0,0,
A0874,P005,Not Owned,0,,,,0,0,
A0874,P006,Owned,205058,2024-06-10,2027-05-26,Medium,64,57,No
A0874,P007,Not Owned,0,,,,0,0,
A0874,P008,Not Owned,0,,,,0,0,
A0877,P001,Not Owned,0,,,,0,0,
A0877,P002,Not Owned,0,,,,0,0,
A0877,P003,Owned,154507,2024-07-28,2026-07-18,Low,94,99,Yes
A0877,P004,Not Owned,0,,,,0,0,
A0877,P005,Owned,114263,2023-12-23,2026-12-07,High,53,48,No
A0877,P006,Not Owned,0,,,,0,0,
A0877,P007,Not Owned,0,,,,0,0,
A0877,P008,Owned,151569,2025-01-29,2026-01-24,Low,82,86,No
A0878,P001,Not Owned,0,,,,0,0,
A0878,P002,Not Owned,0,,,,0,0,
A0878,P003,Not Owned,0,,,,0,0,
A0878,P004,Not Owned,0,,,,0,0,
A0878,P005,Owned,148383,2024-11-09,2027-10-25,High,49,50,No
A0878,P006,Owned,284704,2023-11-03,2026-10-18,Low,79,83,Yes
A0878,P007,Not Owned,0,,,,0,0,
A0878,P008,Owned,198453,2023-03-25,2025-03-14,High,45,55,No
A0879,P001,Owned,195953,2025-03-24,2026-03-19,Medium,72,55,No
A0879,P002,Not Owned,0,,,,0,0,
A0879,P003,Owned,159787,2024-02-05,2027-01-20,High,51,51,No
A0879,P004,Not Owned,0,,,,0,0,
A0879,P005,Owned,88306,2025-01-13,2026-01-08,Low,85,94,Yes
A0879,P006,Not Owned,0,,,,0,0,
A0879,P007,Owned,88015,2024-03-20,2027-03-05,High,52,53,No
A0879,P008,Not Owned,0,,,,0,0,
A0882,P001,Not Owned,0,,,,0,0,
A0882,P002,Not Owned,0,,,,0,0,
A0882,P003,Not Owned,0,,,,0,0,
A0882,P004,Owned,159212,2023-03-23,2025-03-12,Medium,66,51,No
A0882,P005,Owned,85808,2025-03-25,2028-03-09,Low,87,79,Yes
A0882,P006,Not Owned,0,,,,0,0,
A0882,P007,Not Owned,0,,,,0,0,
A0882,P008,Owned,150126,2025-05-13,2028-04-27,Low,81,77,No
A0884,P001,Not Owned,0,,,,0,0,
A0884,P002,Not Owned,0,,,,0,0,
A0884,P003,Not Owned,0,,,,0,0,
A0884,P004,Not Owned,0,,,,0,0,
A0884,P005,Not Owned,0,,,,0,0,
A0884,P006,Not Owned,0,,,,0,0,
A0884,P007,Not Owned,0,,,,0,0,
A0884,P008,Owned,132930,2024-01-15,2026-01-04,High,54,50,No
A0886,P001,Not Owned,0,,,,0,0,
A0886,P002,Not Owned,0,,,,0,0,
A0886,P003,Not Owned,0,,,,0,0,
A0886,P004,Owned,124626,2025-04-22,2027-04-12,High,50,41,No
A0886,P005,Owned,115692,2024-07-05,2025-06-30,Low,93,84,Yes
A0886,P006,Not Owned,0,,,,0,0,
A0886,P007,Owned,102006,2025-02-05,2026-01-31,Low,94,97,Yes
A0886,P008,Not Owned,0,,,,0,0,
A0888,P001,Not Owned,0,,,,0,0,
A0888,P002,Not Owned,0,,,,0,0,
A0888,P003,Not Owned,0,,,,0,0,
A0888,P004,Not Owned,0,,,,0,0,
A0888,P005,Not Owned,0,,,,0,0,
A0888,P006,Not Owned,0,,,,0,0,
A0888,P007,Owned,76175,2025-02-01,2026-01-27,High,52,45,No
A0888,P008,Not Owned,0,,,,0,0,
A0891,P001,Owned,279792,2024-06-29,2025-06-24,Low,81,87,Yes
A0891,P002,Owned,292550,2023-11-19,2025-11-08,High,52,51,No
A0891,P003,Not Owned,0,,,,0,0,
A0891,P004,Not Owned,0,,,,0,0,
A0891,P005,Not Owned,0,,,,0,0,
A0891,P006,Not Owned,0,,,,0,0,
A0891,P007,Not Owned,0,,,,0,0,
A0891,P008,Owned,156406,2024-03-12,2025-03-07,Low,81,90,No
A0892,P001,Not Owned,0,,,,0,0,
A0892,P002,Owned,139465,2023-02-13,2025-02-02,Medium,65,68,Yes
A0892,P003,Not Owned,0,,,,0,0,
A0892,P004,Not Owned,0,,,,0,0,
A0892,P005,Owned,54717,2023-05-19,2025-05-08,Medium,58,56,No
A0892,P006,Not Owned,0,,,,0,0,
A0892,P007,Owned,48837,2023-12-18,2026-12-02,Low,95,89,Yes
A0892,P008,Not Owned,0,,,,0,0,
A0899,P001,Not Owned,0,,,,0,0,
A0899,P002,Owned,122427,2024-02-16,2025-02-10,Medium,73,83,Yes
A0899,P003,Not Owned,0,,,,0,0,
A0899,P004,Not Owned,0,,,,0,0,
A0899,P005,Not Owned,0,,,,0,0,
A0899,P006,Not Owned,0,,,,0,0,
A0899,P007,Not Owned,0,,,,0,0,
A0899,P008,Owned,81089,2024-09-05,2026-08-26,Low,81,86,No
A0908,P001,Not Owned,0,,,,0,0,
A0908,P002,Not Owned,0,,,,0,0,
A0908,P003,Not Owned,0,,,,0,0,
A0908,P004,Not Owned,0,,,,0,0,
A0908,P005,Not Owned,0,,,,0,0,
A0908,P006,Owned,105615,2024-09-25,2025-09-20,Low,90,97,Yes
A0908,P007,Not Owned,0,,,,0,0,
A0908,P008,Not Owned,0,,,,0,0,
A0912,P001,Owned,249506,2023-10-26,2025-10-15,Low,87,87,Yes
A0912,P002,Not Owned,0,,,,0,0,
A0912,P003,Owned,192201,2024-10-28,2026-10-18,Medium,69,71,Yes
A0912,P004,Not Owned,0,,,,0,0,
A0912,P005,Not Owned,0,,,,0,0,
A0912,P006,Not Owned,0,,,,0,0,
A0912,P007,Owned,125852,2023-07-10,2025-06-29,Medium,67,61,Yes
A0912,P008,Not Owned,0,,,,0,0,
A0914,P001,Owned,213537,2024-11-26,2027-11-11,High,47,38,No
A0914,P002,Owned,321269,2024-04-27,2026-04-17,Medium,56,43,No
A0914,P003,Owned,209830,2025-05-25,2026-05-20,Low,79,56,No
A0914,P004,Owned,200891,2024-02-24,2025-02-18,Medium,66,50,No
A0914,P005,Not Owned,0,,,,0,0,
A0914,P006,Not Owned,0,,,,0,0,
A0914,P007,Not Owned,0,,,,0,0,
A0914,P008,Not Owned,0,,,,0,0,
A0917,P001,Not Owned,0,,,,0,0,
A0917,P002,Owned,107463,2025-04-06,2027-03-27,Medium,61,72,Yes
A0917,P003,Not Owned,0,,,,0,0,
A0917,P004,Not Owned,0,,,,0,0,
A0917,P005,Owned,63820,2023-02-05,2024-01-31,Low,84,89,Yes
A0917,P006,Not Owned,0,,,,0,0,
A0917,P007,Not Owned,0,,,,0,0,
A0917,P008,Owned,96597,2024-04-17,2026-04-07,Low,85,90,No
A0920,P001,Not Owned,0,,,,0,0,
A0920,P002,Not Owned,0,,,,0,0,
A0920,P003,Owned,81370,2024-01-18,2025-01-12,High,47,42,No
A0920,P004,Owned,77376,2024-07-27,2027-07-12,High,45,59,No
A0920,P005,Owned,53350,2023-05-27,2025-05-16,Medium,71,87,Yes
A0920,P006,Not Owned,0,,,,0,0,
A0920,P007,Not Owned,0,,,,0,0,
A0920,P008,Not Owned,0,,,,0,0,
A0922,P001,Not Owned,0,,,,0,0,
A0922,P002,Not Owned,0,,,,0,0,
A0922,P003,Owned,158920,2023-04-15,2025-04-04,Low,85,84,Yes
A0922,P004,Not Owned,0,,,,0,0,
A0922,P005,Not Owned,0,,,,0,0,
A0922,P006,Not Owned,0,,,,0,0,
A0922,P007,Owned,79710,2025-02-12,2028-01-28,Medium,59,65,Yes
A0922,P008,Not Owned,0,,,,0,0,
A0924,P001,Owned,169861,2025-03-27,2026-03-22,Medium,71,64,Yes
A0924,P002,Not Owned,0,,,,0,0,
A0924,P003,Not Owned,0,,,,0,0,
A0924,P004,Owned,154900,2024-11-06,2027-10-22,Low,85,85,Yes
A0924,P005,Owned,124828,2023-01-04,2025-12-19,Medium,56,60,Yes
A0924,P006,Not Owned,0,,,,0,0,
A0924,P007,Not Owned,0,,,,0,0,
A0924,P008,Not Owned,0,,,,0,0,
A0927,P001,Not Owned,0,,,,0,0,
A0927,P002,Not Owned,0,,,,0,0,
A0927,P003,Owned,234728,2023-12-26,2024-12-20,Low,90,98,Yes
A0927,P004,Not Owned,0,,,,0,0,
A0927,P005,Not Owned,0,,,,0,0,
A0927,P006,Owned,226883,2025-05-01,2027-04-21,Low,79,78,Yes
A0927,P007,Owned,143634,2023-05-07,2025-04-26,Medium,62,53,No
A0927,P008,Owned,200389,2023-01-22,2026-01-06,Medium,72,78,No
A0928,P001,Owned,155463,2023-08-02,2026-07-17,Low,77,57,No
A0928,P002,Owned,226205,2023-03-08,2026-02-20,Low,76,78,Yes
A0928,P003,Owned,167787,2024-01-03,2026-12-18,Medium,59,67,Yes
A0928,P004,Owned,153582,2023-08-08,2025-07-28,Medium,63,63,Yes
A0928,P005,Not Owned,0,,,,0,0,
A0928,P006,Not Owned,0,,,,0,0,
A0928,P007,Owned,105961,2023-04-07,2024-04-01,Low,90,81,Yes
A0928,P008,Not Owned,0,,,,0,0,
A0930,P001,Owned,184415,2023-04-26,2025-04-15,Medium,57,45,No
A0930,P002,Not Owned,0,,,,0,0,
A0930,P003,Not Owned,0,,,,0,0,
A0930,P004,Not Owned,0,,,,0,0,
A0930,P005,Not Owned,0,,,,0,0,
A0930,P006,Not Owned,0,,,,0,0,
A0930,P007,Not Owned,0,,,,0,0,
A0930,P008,Not Owned,0,,,,0,0,
A0932,P001,Owned,179051,2024-02-10,2025-02-04,Medium,67,66,Yes
A0932,P002,Owned,186317,2023-06-20,2024-06-14,Medium,61,75,Yes
A0932,P003,Not Owned,0,,,,0,0,
A0932,P004,Not Owned,0,,,,0,0,
A0932,P005,Not Owned,0,,,,0,0,
A0932,P006,Not Owned,0,,,,0,0,
A0932,P007,Not Owned,0,,,,0,0,
A0932,P008,Not Owned,0,,,,0,0,
A0934,P001,Owned,191417,2023-12-31,2025-12-20,Medium,74,80,Yes
A0934,P002,Not Owned,0,,,,0,0,
A0934,P003,Not Owned,0,,,,0,0,
A0934,P004,Owned,120554,2023-10-02,2025-09-21,High,49,61,Yes
A0934,P005,Owned,105352,2024-08-28,2027-08-13,Medium,62,63,Yes
A0934,P006,Not Owned,0,,,,0,0,
A0934,P007,Owned,79109,2023-08-09,2024-08-03,Medium,62,52,No
A0934,P008,Not Owned,0,,,,0,0,
A0940,P001,Owned,190756,2023-11-13,2024-11-07,Low,85,95,Yes
A0940,P002,Owned,239374,2023-05-28,2025-05-17,Low,79,80,Yes
A0940,P003,Not Owned,0,,,,0,0,
A0940,P004,Owned,153466,2024-07-25,2026-07-15,High,54,53,No
A0940,P005,Owned,115688,2023-09-19,2026-09-03,Medium,71,72,Yes
A0940,P006,Not Owned,0,,,,0,0,
A0940,P007,Not Owned,0,,,,0,0,
A0940,P008,Not Owned,0,,,,0,0,
A0947,P001,Not Owned,0,,,,0,0,
A0947,P002,Not Owned,0,,,,0,0,
A0947,P003,Not Owned,0,,,,0,0,
A0947,P004,Not Owned,0,,,,0,0,
A0947,P005,Not Owned,0,,,,0,0,
A0947,P006,Not Owned,0,,,,0,0,
A0947,P007,Not Owned,0,,,,0,0,
A0947,P008,Owned,146334,2025-03-23,2026-03-18,Medium,56,60,No
A0952,P001,Not Owned,0,,,,0,0,
A0952,P002,Not Owned,0,,,,0,0,
A0952,P003,Not Owned,0,,,,0,0,
A0952,P004,Not Owned,0,,,,0,0,
A0952,P005,Owned,74711,2024-12-11,2027-11-26,Low,88,89,Yes
A0952,P006,Not Owned,0,,,,0,0,
A0952,P007,Not Owned,0,,,,0,0,
A0952,P008,Not Owned,0,,,,0,0,
A0955,P001,Owned,143895,2023-11-09,2025-10-29,Low,78,86,Yes
A0955,P002,Not Owned,0,,,,0,0,
A0955,P003,Not Owned,0,,,,0,0,
A0955,P004,Not Owned,0,,,,0,0,
A0955,P005,Not Owned,0,,,,0,0,
A0955,P006,Not Owned,0,,,,0,0,
A0955,P007,Not Owned,0,,,,0,0,
A0955,P008,Not Owned,0,,,,0,0,
A0956,P001,Owned,234814,2023-06-02,2026-05-17,Medium,70,58,No
A0956,P002,Owned,228510,2023-06-05,2024-05-30,High,47,50,No
A0956,P003,Not Owned,0,,,,0,0,
A0956,P004,Not Owned,0,,,,0,0,
A0956,P005,Not Owned,0,,,,0,0,
A0956,P006,Not Owned,0,,,,0,0,
A0956,P007,Owned,131170,2025-03-09,2026-03-04,Medium,70,76,Yes
A0956,P008,Not Owned,0,,,,0,0,
A0957,P001,Not Owned,0,,,,0,0,
A0957,P002,Owned,266830,2024-07-10,2027-06-25,High,46,40,No
A0957,P003,Not Owned,0,,,,0,0,
A0957,P004,Not Owned,0,,,,0,0,
A0957,P005,Not Owned,0,,,,0,0,
A0957,P006,Owned,204349,2024-04-21,2026-04-11,Low,83,81,Yes
A0957,P007,Not Owned,0,,,,0,0,
A0957,P008,Not Owned,0,,,,0,0,
A0959,P001,Not Owned,0,,,,0,0,
A0959,P002,Not Owned,0,,,,0,0,
A0959,P003,Owned,252413,2023-01-27,2025-01-16,Medium,58,60,Yes
A0959,P004,Not Owned,0,,,,0,0,
A0959,P005,Owned,148725,2023-04-02,2024-03-27,Low,93,95,Yes
A0959,P006,Not Owned,0,,,,0,0,
A0959,P007,Not Owned,0,,,,0,0,
A0959,P008,Owned,151517,2023-04-06,2024-03-31,Medium,58,46,No
A0961,P001,Not Owned,0,,,,0,0,
A0961,P002,Not Owned,0,,,,0,0,
A0961,P003,Not Owned,0,,,,0,0,
A0961,P004,Not Owned,0,,,,0,0,
